x0,x1,x2,y0,y1,y2
2.0416780030074313,3.767110441508849,3.9135736516063835,2.3653243165328783,5.537058058742191,4.393082839008309
2.3145260041771127,2.450402056769948,3.857780455948886,2.7370346818070534,6.098961974216909,4.503233607329898
2.7599116770248537,3.3664432122597345,4.109445251485357,1.8550093710087026,5.867509244610057,3.781023240764414
1.2091589892002612,1.8536170611660154,3.871555724778562,1.714842190763828,6.999463972541721,3.9695964132380124
2.2428008159023523,2.2890908727260926,4.302048573366611,2.1406103156159153,6.895418520296248,3.6317518648604685
2.5861011693780416,2.6255520630198474,3.953993417571236,2.279132287757366,5.360843665091341,3.882372537916573
1.1331979915089798,3.3414461981021106,3.901196563894062,1.395181092548474,5.944676153209701,3.7091895653548272
1.6836671217697945,3.342481545410171,3.8599380180223237,1.8330319060759432,5.662300277131221,5.2069028747696935
2.0279034644390586,3.6957058332491903,3.9167040803060353,1.9590682307027847,5.658477442046963,4.345942406364591
1.978344446191919,4.910656562051219,4.078853705571978,1.5817115735737322,6.205208048686624,4.4700067956770315
1.818596667780697,3.366898851112906,4.006652749216941,2.1149795605186807,5.71533585275264,3.5538313922668707
2.144303050054174,3.0887471634240193,3.8342704507017316,1.5241041923539251,6.633496659525287,3.833810323752735
1.8708120518556417,3.0752933342682667,4.0708626489572906,2.0859596808225214,6.241890876853693,3.8652843183783627
1.539382350091958,3.7075762575904783,3.920240260513503,1.8825137811317445,6.121266410906476,4.052121773369736
2.3081680215922047,3.126657910486349,3.865589955491075,2.759455293205516,5.86443657683184,3.6432362338064253
1.533390618484805,2.9471430404972287,4.445174826320053,2.4240505140869413,6.369487480492524,4.341622578098918
1.9417925471141917,3.0679386318902893,3.981151239134061,2.3148514193468355,6.350085135118962,4.2471811607996575
1.338875776713043,2.9459135505965386,3.8260956049439363,1.6964900317053666,6.148668978409054,3.37896771295116
1.530748256929285,2.38720230367792,4.199855138212709,1.5251732569937178,5.938526737092402,3.960960414634419
2.725440803561225,2.7292634985599853,3.8821887254025453,2.598400327484445,5.728964677466676,3.3402103344859158
1.5505492162179983,3.821384238603805,4.007476476912471,2.0943058277601074,6.018877552641016,4.4153660718680205
1.4195847794449423,3.753170462863113,4.071972168254154,1.7455926298069033,5.3418900962575595,3.9531572686994387
2.1325877132380158,3.9006997705424613,4.479011544560157,2.069179949483124,5.929631020177816,4.473490188466242
2.0948589170694674,3.2302241249787866,4.104812755528811,1.7786614132649397,6.3844001049678,4.199897737524967
0.9647197991308258,3.1743089936281956,4.089538358954699,2.559678732308679,6.601807122457068,3.6817933176481765
2.158775344434191,2.2670338276476305,3.8560376599410415,2.293323795329977,5.996675754286022,2.854279839644997
1.9245666166940576,2.935092883881538,3.925375952790537,2.0086534942538434,6.783729625594753,3.71580705003734
3.052811924657659,3.0840335096892373,4.108643171548957,1.7878354369942997,6.692246472054414,3.5142470974807396
1.5252311060634065,3.512403731520609,4.219422982959076,1.8816823796259827,6.46440875623162,4.40988062835784
2.022246236174457,3.430863183254209,3.7483259444853556,2.8380219314781114,5.83227905238279,3.5776131327548817
0.8952426969286666,3.5279603891921267,3.8154200466491965,2.36599230975736,5.997633610662327,4.982442132100734
1.3744950692177014,2.1478400629301495,3.794440926625592,2.508623302601923,6.2638002627682425,3.418829038342451
2.349005893892278,2.7840349276003975,4.0838130138794835,2.4308314403374784,5.212730648973743,4.0662921570089186
1.8879777756376521,2.9464287804177705,3.9104679809069007,1.9950503950255507,5.560190928182056,3.328308738150229
1.9972947032427157,3.283167748094235,4.040585729085797,1.6349814878399767,5.605312464409912,4.422965683356733
2.6769942710208596,3.4568436324091243,3.9554510983102817,2.2156689900613364,6.615814617747127,3.530121340782922
1.4667290093911634,2.317206249175179,3.8025695595065714,2.6373011098789663,5.611700515111347,4.012165189639055
1.6662903444676365,3.05421464894218,4.166664065885967,1.716866360188341,5.906975908224953,3.7586369286224857
1.7572046740720957,3.339334295508382,4.17653910171748,1.7273450496287794,5.529892148998501,4.270852276635858
2.42055800526324,3.0563807675555696,4.232830328625021,1.8740354797587089,5.855794114071733,3.3176050602885128
2.025846900362491,3.2039358825711046,3.9067639774088,2.3203244299505523,5.914909252027,3.83038765222838
2.767515737796982,3.635072875098954,4.190859511527645,2.052633366920743,5.613487010490209,4.47824651039814
2.1592036401724375,2.645061731844796,4.015814915117839,2.243007770531169,5.52062383110937,3.907788536111886
3.177695653282225,3.0747723700396214,3.9781226861890073,2.6463700803496284,5.546022390077285,4.142840320904433
2.1413412269710186,3.801980667902816,4.088793882370251,1.7920947926355688,5.398910323642163,3.7846186287912196
2.7315392705538857,4.309064785060823,4.173588174988743,2.949559045841462,6.036875780359343,4.280957784222291
1.8360409137233547,2.778684786375339,4.087720800226587,1.7109612424233283,5.793111673512104,4.608602615307391
2.310224850206224,3.035860347510542,3.9463946002051125,2.495349964317463,5.221126330775859,4.08885422059778
1.4761646948316434,3.1119860174558513,3.500388353584058,2.4378339142028,5.603710528032908,3.4372395263304627
2.0934331372407344,2.644081513569861,3.93610026392645,2.680658453313743,6.053160732794279,4.098588740066983
0.8406555894703047,1.5789164694309878,4.640840996921444,1.8871744972819908,6.0518117622955145,3.41966609087973
2.0415946099728766,3.043671985177445,3.699731031059602,2.3625348433767046,6.418511186528514,3.6167363485790505
2.8078040508106112,2.9842890390984103,3.8995899797334803,1.0145878615570032,5.994682586597428,3.9685933422970274
2.5505065778265434,2.415571211975836,3.509872731800799,2.0500156778132044,5.912426058746047,4.240117767996811
1.801664464037701,3.514996367398383,3.732691764344948,1.820031703072024,7.009309930179912,3.8914721374059322
1.8434690470943422,2.9687332408976834,4.0392536817043885,1.6192679261130736,6.096480229899233,3.237442796799811
