0,1,2,3,4,5,6,7,8,9,classes
144.95061825390593,105.30542729633571,202.13198774650357,16018.843615344238,104.09297866655777,122.29177389630851,190.96850215449044,16.792082929423024,20.357099761330186,11.902392779385304,one
117.43892268179118,97.27742185292192,215.68213121571884,24654.931610313753,112.27510641129197,96.35263639880095,202.1393453876032,11.355089209011883,20.265354600681363,11.673152859335724,one
136.80540240923625,106.36753988777525,185.19467462425314,13970.537733093934,110.20433128653701,107.16431241627446,207.76380651915713,14.237426346021632,28.637780186374926,11.594436280982562,one
73.85819216595199,85.29400283205325,181.81886517871538,23027.79214239525,128.46975976049194,109.58224180286481,197.13667904931913,13.344102361349652,19.529572432931896,11.42808932219217,one
96.07827016890397,57.43735008975014,209.82316395778903,21844.267150813608,146.5366968588035,116.60876045704225,204.50978941620727,14.739856290526214,11.5418671091471,10.496180859509359,one
103.03073038264363,129.72142588373424,200.06875904319327,25154.56854590102,144.85440026985032,108.82854456282891,208.17522700655,15.582656489738161,23.791585945457804,11.401360835757664,one
76.6917531024663,115.00818952885847,184.11531764963934,23326.30782593452,123.92717431228132,150.24642708490398,196.9965318092502,14.361887490951068,30.656373983141766,11.394262478798092,one
125.30620280777052,94.0159958666067,187.99654607008233,16560.337139910644,109.79769233832442,90.9220062117165,205.42048113690916,14.762269662963146,26.09372092283396,11.103928691524713,one
109.91898791182197,107.20134357182016,186.39097199455188,24485.898900799784,137.30769839971254,83.42512708423537,201.6754583099368,13.854203007254055,23.55818023777369,12.072123465411433,one
106.27750192883957,119.96468087089279,209.29651917813106,24453.708336920572,101.011773166229,119.54026567795559,200.55208524018934,17.439144729187827,20.849850391273947,10.636210020983391,one
91.51371693073813,113.00865562403435,188.1747527342754,25062.21257261237,134.82790323674024,128.97837478655342,212.78865616727214,14.639557352435132,11.702389128988306,11.22703199541726,one
129.23049007233766,124.26978642513795,193.35225007051199,23597.42944683679,134.6910675200733,104.99887886585284,195.62673871978237,19.09644613755423,26.85877446242704,10.681156084369245,one
82.77354181322518,84.00047796170072,217.7749546104411,21603.70339709152,113.3139479987642,114.84143463310059,200.2858851996158,14.192255263869141,16.13925861231708,11.46371378556812,one
102.71211388220843,121.11924018847122,181.62690995134923,23623.523619923486,108.42822657254601,133.46668932995308,197.51332474208178,17.391400392488176,9.683465011233977,11.160918615814701,one
125.81968631567418,99.81847141832532,212.47063589858206,15908.123127728926,109.80062034239182,123.69404380010245,205.50544598243619,15.915951071562315,30.152191279837123,12.191621427421218,one
106.62925516083531,86.80200877280552,197.50328880454265,15778.949719649378,91.78658607914247,78.18494771448208,200.0010514877276,14.863436858995287,32.23498270401785,10.422014835830595,one
111.37016850094055,113.34431561872232,198.68854685353924,19790.924069517332,107.46025397520806,107.43457385968988,198.65931285990266,13.98555441613332,24.496870067861863,10.454740703870542,one
135.38075544959304,122.17182471110695,180.60838478311362,18282.780802608115,118.6763899253724,123.18410633655623,196.76037071599765,11.60511923237455,29.0743793914107,11.27678168583293,one
80.41106622939203,87.68581994773741,202.98189450840147,19504.155025603377,103.41457878860255,134.67390522901226,198.6946302924034,18.32977232952907,18.061331351724853,11.878700294357394,one
