x,y,z
2.44929359829e-15,5.0,-2.0
1.21556035791,4.68488751639,-1.9595959596
2.27700401834,4.09249671022,-1.91919191919
3.12595019618,3.27840221301,-1.87878787879
3.72150434451,2.3090657277,-1.83838383838
4.04184465731,1.25678418228,-1.79797979798
4.08444101137,0.194565905568,-1.75757575758
3.864976377,-0.808715729088,-1.71717171717
3.4151249287,-1.69258202705,-1.67676767677
2.77940959163,-2.40837212071,-1.63636363636
2.01141068944,-2.9216525205,-1.59595959596
1.16962444076,-3.21351674022,-1.55555555556
0.313274691845,-3.28076100102,-1.51515151515
-0.501635490103,-3.13500009172,-1.47474747475
-1.22578139919,-2.80085602765,-1.43434343434
-1.8192833341,-2.31340695009,-1.39393939394
-2.25364364938,-1.71512173104,-1.35353535354
-2.51278257391,-1.05252537508,-1.31313131313
-2.59316857088,-0.372841353162,-1.27272727273
-2.5031019789,0.279159367876,-1.23232323232
-2.26126497141,0.863904255409,-1.19191919192
-1.89469319242,1.34920491455,-1.15151515152
-1.43635255992,1.71177832351,-1.11111111111
-0.922517657955,1.93805382981,-1.07070707071
-0.390146045536,2.02426990391,-1.0303030303
0.125573019175,1.97591383093,-0.989898989899
0.593344284,1.80659885944,-0.949494949495
0.987451410394,1.53650438641,-0.909090909091
1.28892700885,1.19052406393,-0.868686868687
1.48617659739,0.796273799675,-0.828282828283
1.57506649962,0.382106998323,-0.787878787879
1.55852229859,-0.0247305713197,-0.747474747475
1.44571406724,-0.399697126319,-0.707070707071
1.25092558324,-0.722222222222,-0.666666666667
0.992216301241,-0.976596759795,-0.626262626263
0.689987027861,-1.15246930265,-0.585858585859
0.365553813422,-1.2449619575,-0.545454545455
0.0398209682644,-1.25444413507,-0.505050505051
-0.267874769842,-1.18602150498,-0.464646464646
-0.540698880092,-1.04880950553,-0.424242424242
-0.765005347496,-0.855065680706,-0.383838383838
-0.930769094708,-0.619253355758,-0.343434343434
-1.0317777534,-0.357101752419,-0.30303030303
-1.06561039564,-0.0847160287714,-0.262626262626
-1.03344023464,0.182223396317,-0.222222222222
-0.93970247454,0.429147740704,-0.181818181818
-0.791667809767,0.643162433715,-0.141414141414
-0.598957392671,0.813486462587,-0.10101010101
-0.373027607013,0.931777916241,-0.0606060606061
-0.126644118691,0.992359651036,-0.020202020202
0.126644118691,0.992359651036,0.020202020202
0.373027607013,0.931777916241,0.0606060606061
0.598957392671,0.813486462587,0.10101010101
0.791667809767,0.643162433715,0.141414141414
0.93970247454,0.429147740704,0.181818181818
1.03344023464,0.182223396317,0.222222222222
1.06561039564,-0.0847160287714,0.262626262626
1.0317777534,-0.357101752419,0.30303030303
0.930769094708,-0.619253355758,0.343434343434
0.765005347496,-0.855065680706,0.383838383838
0.540698880092,-1.04880950553,0.424242424242
0.267874769842,-1.18602150498,0.464646464646
-0.0398209682644,-1.25444413507,0.505050505051
-0.365553813422,-1.2449619575,0.545454545455
-0.689987027861,-1.15246930265,0.585858585859
-0.992216301241,-0.976596759795,0.626262626263
-1.25092558324,-0.722222222222,0.666666666667
-1.44571406724,-0.399697126319,0.707070707071
-1.55852229859,-0.0247305713197,0.747474747475
-1.57506649962,0.382106998323,0.787878787879
-1.48617659739,0.796273799675,0.828282828283
-1.28892700885,1.19052406393,0.868686868687
-0.987451410394,1.53650438641,0.909090909091
-0.593344284,1.80659885944,0.949494949495
-0.125573019175,1.97591383093,0.989898989899
0.390146045536,2.02426990391,1.0303030303
0.922517657955,1.93805382981,1.07070707071
1.43635255992,1.71177832351,1.11111111111
1.89469319242,1.34920491455,1.15151515152
2.26126497141,0.863904255409,1.19191919192
2.5031019789,0.279159367876,1.23232323232
2.59316857088,-0.372841353162,1.27272727273
2.51278257391,-1.05252537508,1.31313131313
2.25364364938,-1.71512173104,1.35353535354
1.8192833341,-2.31340695009,1.39393939394
1.22578139919,-2.80085602765,1.43434343434
0.501635490103,-3.13500009172,1.47474747475
-0.313274691845,-3.28076100102,1.51515151515
-1.16962444076,-3.21351674022,1.55555555556
-2.01141068944,-2.9216525205,1.59595959596
-2.77940959163,-2.40837212071,1.63636363636
-3.4151249287,-1.69258202705,1.67676767677
-3.864976377,-0.808715729088,1.71717171717
-4.08444101137,0.194565905568,1.75757575758
-4.04184465731,1.25678418228,1.79797979798
-3.72150434451,2.3090657277,1.83838383838
-3.12595019618,3.27840221301,1.87878787879
-2.27700401834,4.09249671022,1.91919191919
-1.21556035791,4.68488751639,1.9595959596
-2.44929359829e-15,5.0,2.0
